TimeMs,00:1c:f0:cb:ec:92.APRSSI
1305240444635,-72
1305240445190,-69
1305240445731,-69
1305240446309,-75
1305240446890,-72
1305240447464,-67
1305240448113,-69
1305240448699,-74
1305240449264,-68
1305240449807,-67
1305240450374,-72
1305240450943,-68
1305240451499,-67
1305240452100,-72
1305240452681,-72
1305240453271,-71
1305240453822,-68
1305240454394,-75
1305240454970,-69
1305240455509,-69
1305240456093,-72
1305240456669,-69
1305240457243,-68
1305240457825,-71
1305240458425,-72
1305240459010,-71
1305240459548,-67
1305240460144,-73
1305240460710,-69
1305240461279,-67
1305240461821,-74
1305240462405,-73
1305240462970,-68
1305240463559,-72
1305240464110,-73
1305240464690,-69
1305240465265,-68
1305240465802,-73
1305240466393,
1305240466930,-68
1305240467498,-72
1305240468044,-68
1305240468613,-68
1305240469172,-72
1305240469752,-69
1305240470345,-69
1305240470931,-72
1305240471486,-73
1305240472026,-69
1305240472608,-71
1305240473183,
1305240473716,-68
1305240474298,-68
1305240474873,-75
1305240475438,-69
1305240475987,
1305240476577,-71
1305240477169,-69
1305240477730,-69
1305240478276,-73
1305240478855,-73
1305240479436,-69
1305240479974,-69
1305240480618,-72
1305240481192,-68
1305240481762,-68
1305240482321,
1305240482898,-68
1305240483472,-68
1305240484010,-73
1305240484589,-72
1305240485122,-69
1305240485690,-72
1305240486243,-72
1305240486817,-70
1305240487392,-67
1305240487947,-75
1305240488530,-69
1305240489097,-71
1305240489673,-72
1305240490231,
1305240490822,-70
1305240491384,-74
1305240491948,-72
1305240492507,-68
1305240493071,-73
1305240493663,-72
1305240494210,-70
1305240494803,-69
1305240495388,-73
1305240495984,-69
1305240496540,-71
1305240497116,-70
1305240497679,-72
1305240498230,-67
1305240498867,-69
1305240499428,-72
1305240500017,-69
1305240500549,
1305240501114,-73
1305240501686,-69
1305240502228,-68
1305240502810,-74
1305240503345,-69
1305240503923,-69
1305240504469,-72
1305240505065,-73
1305240505627,-69
1305240506170,-73
1305240506714,-72
1305240507307,-68
1305240507837,-73
1305240508389,-73
1305240508977,-70
1305240509551,-69
1305240510139,-74
1305240510676,-68
1305240511257,-69
1305240511818,-74
1305240512358,-73
1305240512944,-68
1305240513505,
1305240514074,-71
1305240514631,-69
1305240515487,-70
1305240516054,-72
1305240516591,-70
1305240517186,-67
1305240517770,-73
1305240518325,-74
1305240518908,-70
1305240519470,-70
1305240520021,-72
1305240520565,-67
1305240521167,-70
1305240521722,-72
1305240522292,-69
1305240522831,-69
1305240523414,-74
1305240523980,-68
1305240524527,-68
1305240525132,-71
1305240525697,
1305240526223,-68
1305240527073,-68
1305240527652,-74
1305240528212,-72
1305240528753,-69
1305240529347,-69
1305240529916,-74
1305240530458,-69
1305240531046,-69
1305240531634,-72
1305240532195,-74
1305240532737,
1305240533339,-70
1305240533910,-74
1305240534489,-68
1305240535049,-67
1305240535617,-74
1305240536183,-68
1305240536729,-69
1305240537330,-74
1305240538164,-67
1305240538708,-73
1305240539297,-70
1305240539865,-73
1305240540451,-74
1305240541019,-68
1305240541603,-73
1305240542170,-73
1305240542730,-68
1305240543288,-69
1305240543865,-74
1305240544442,-68
1305240544969,-72
1305240545587,-72
1305240546168,-73
1305240546726,-69
1305240547328,-71
1305240547905,-71
1305240548469,-68
1305240549007,-68
1305240549588,-74
1305240550147,-74
1305240550708,-69
1305240551256,-73
1305240551827,-69
1305240552391,-69
1305240552935,-72
1305240553529,-71
1305240554063,-70
1305240554630,-74
1305240555171,-73
1305240555739,-69
1305240556318,-70
1305240556878,-73
1305240557472,-68
1305240558054,-69
1305240558628,-69
1305240559178,-70
1305240559753,-68
1305240560473,-73
1305240561017,-72
1305240561597,-76
1305240562179,-67
1305240562735,-72
1305240563280,-74
1305240563852,-72
1305240564423,-73
1305240564952,-74
1305240565566,-69
1305240566124,-67
1305240566680,-74
1305240567217,-71
1305240567817,-69
1305240568376,-74
1305240568946,-69
1305240569491,-71
1305240570067,-73
1305240570602,-73
1305240571148,-68
1305240571758,-72
1305240572327,-74
1305240572910,-67
1305240573453,-71
1305240574025,-72
1305240574602,-68
1305240575154,-68
1305240575746,-72
1305240576340,-69
1305240576928,-70
1305240577465,-71
1305240578033,-68
1305240578595,-68
1305240579160,-73
1305240579731,
1305240580297,-68
1305240580871,-72
1305240581412,-72
1305240582001,-69
1305240582538,-69
1305240583124,-71
1305240583661,-68
1305240584225,-67
1305240584790,-71
1305240585338,-68
1305240585930,-68
1305240586495,-75
1305240587062,-70
1305240587609,
1305240588194,-73
1305240588761,-74
1305240589311,-67
1305240589914,-72
1305240590472,
1305240591059,-68
1305240591601,-68
1305240592193,-74
1305240592763,-72
1305240593298,-69
1305240593885,-76
1305240594452,-73
1305240595010,-68
1305240595551,-71
1305240596162,-71
1305240596729,-70
1305240597304,-73
1305240597838,-71
1305240598406,-67
1305240598970,-67
1305240599510,-72
1305240600070,-69
1305240600670,-69
1305240601253,-73
1305240601807,-72
1305240602372,-68
1305240602941,-71
1305240603490,-74
1305240604064,-70
1305240604665,-68
1305240605241,-74
1305240605796,-68
1305240606396,-70
1305240606925,-71
1305240607695,-73
1305240608292,-67
1305240608865,-69
1305240609428,-72
1305240609995,-72
1305240610572,-68
1305240611159,-70
1305240611722,-72
1305240612282,-67
1305240612849,-74
1305240613405,-72
1305240613949,-69
1305240614518,-68
1305240615081,-73
1305240615628,-69
1305240616210,-68
1305240616779,-73
1305240617350,-73
1305240617906,-71
1305240618487,-73
1305240619340,-72
1305240619882,-73
1305240620476,-68
1305240621042,-73
1305240621627,-73
1305240622170,-69
1305240622734,-68
1305240623279,
1305240623889,-69
1305240624472,-68
1305240625037,-74
1305240625632,-73
1305240626183,
1305240626761,-71
1305240627325,-71
1305240627893,-68
1305240628475,
1305240629037,-73
1305240629598,-75
1305240630149,-69
1305240630735,-72
1305240631301,-67
1305240631864,-70
1305240632412,-71
1305240632982,-72
1305240633555,-69
1305240634104,-72
1305240634734,-72
1305240635317,-68
1305240635865,-67
1305240636428,-74
1305240637002,-68
1305240637530,-69
1305240638078,-72
1305240638651,-74
1305240639182,-67
1305240639743,-72
1305240640288,-73
1305240640883,-69
1305240641458,-72
1305240641997,-70
1305240642580,-68
1305240643154,-72
1305240643712,-73
1305240644268,-69
1305240644869,-69
1305240645431,-75
1305240645981,-68
1305240646521,-70
1305240647092,-72
1305240647655,-74
1305240648201,-70
1305240648795,-71
1305240649383,-72
1305240649963,-68
1305240650499,-71
1305240651067,-72
1305240651644,-69
1305240652215,-68
1305240652803,-72
1305240653366,-68
1305240654186,-74
1305240654762,-69
1305240655323,-73
1305240655886,-73
1305240656460,-68
1305240657059,-72
1305240657622,-72
1305240658192,-68
1305240658763,-68
1305240659320,-71
1305240659874,-70
1305240660417,-70
1305240661024,-71
1305240661596,-68
1305240662157,-68
1305240662706,-71
1305240663278,-74
1305240663862,-68
1305240664407,-67
1305240664972,-72
1305240665606,-69
1305240666187,-69
1305240666732,-70
1305240667311,-67
1305240667894,-69
1305240668440,-72
1305240669044,-71
1305240669602,-70
1305240670162,-69
1305240670705,-72
1305240671313,-69
1305240671875,-69
1305240672432,-73
1305240673033,-75
1305240673616,-68
1305240674195,
1305240674750,-73
1305240675345,-68
1305240675932,-74
1305240676509,-72
1305240677061,-69
1305240677622,-71
1305240678217,-72
1305240678771,-69
1305240679361,-72
1305240679930,-73
1305240680539,-73
1305240681078,-69
1305240681658,-68
1305240682190,-73
1305240682736,-70
1305240683343,-73
1305240683909,-74
1305240684487,-69
1305240685032,-68
1305240685608,-71
1305240686163,-68
1305240686711,-68
1305240687262,-74
1305240687829,-73
1305240688400,-69
1305240688961,-73
1305240689524,-74
1305240690096,-69
1305240690698,-72
1305240691237,-73
1305240691823,-68
1305240692414,-68
1305240692970,-75
1305240693553,-72
1305240694109,-70
1305240694683,-72
1305240695222,-73
1305240695802,-68
1305240696375,-68
1305240696913,-71
1305240697508,-69
1305240698068,-70
1305240698660,-71
1305240699204,-70
1305240699797,-69
1305240700362,-72
1305240701222,-72
1305240702031,-72
1305240702606,-73
1305240703171,-69
1305240703754,-74
1305240704336,-72
1305240704905,-69
1305240705449,-71
1305240706022,-74
1305240706547,-67
1305240707086,-70
1305240707685,-74
1305240708279,-68
1305240708852,-69
1305240709398,-74
1305240709969,-73
1305240710548,-68
1305240711092,-71
1305240711672,-73
1305240712225,-71
1305240712790,-72
1305240713333,-73
1305240713918,-69
1305240714476,-69
1305240715049,-72
1305240715584,-68
1305240716160,-69
1305240716737,-74
1305240717281,-71
1305240717875,-69
1305240718444,-72
1305240719008,-73
1305240719574,-69
1305240720107,-72
1305240720677,-72
1305240721230,-68
1305240721816,-73
1305240722377,-74
1305240723242,-68
1305240723785,-68
1305240724362,-69
1305240724927,-75
1305240725511,-69
1305240726132,-67
1305240726741,-69
1305240727287,
1305240727883,-69
1305240728480,-71
1305240729049,
1305240729592,-73
1305240730173,-69
1305240730743,-73
1305240731302,-73
1305240731884,-70
1305240732448,-72
1305240733015,-76
1305240733579,-69
1305240734186,-69
1305240734722,-73
1305240735281,-68
1305240735818,-69
1305240736403,-74
1305240736972,-68
1305240737545,-68
1305240738139,-74
1305240738717,-73
1305240739292,-69
1305240739833,-73
1305240740398,
1305240740981,-68
1305240741529,-68
1305240742124,-73
1305240742705,-69
1305240743292,-69
1305240743838,-72
1305240744411,-72
1305240744987,-69
1305240745543,-73
1305240746133,-73
1305240746725,-69
1305240747290,-68
1305240747838,-72
1305240748436,-69
1305240748998,-70
1305240749558,-72
1305240750108,-73
1305240750676,-68
1305240751243,-72
1305240751799,-73
1305240752389,-69
1305240752952,-73
1305240753543,-72
1305240754089,-69
1305240754665,
1305240755237,-75
1305240755777,-68
1305240756371,-71
1305240756945,-75
1305240757507,-71
1305240758109,-68
1305240758680,-73
1305240759260,-71
1305240759817,-69
1305240760424,-68
1305240761001,-72
1305240761567,-69
1305240762113,-70
1305240762689,-73
1305240763235,-73
1305240763777,-68
1305240764369,-72
1305240764941,-73
1305240765507,-69
1305240766048,-74
1305240766644,-74
1305240767200,-68
1305240767799,-68
1305240768355,-75
1305240768919,-69
1305240769486,-69
1305240770024,-73
1305240770616,-74
1305240771188,-68
1305240771759,-73
1305240772308,-74
1305240772893,
1305240773456,-66
1305240773995,-72
1305240774588,-67
1305240775170,-68
1305240775732,-76
1305240776265,-68
1305240776842,-69
1305240777396,-72
1305240777940,-74
1305240778492,-70
1305240779054,-74
1305240779628,-73
1305240780170,-69
1305240780796,-73
1305240781365,-74
1305240781925,-70
1305240782467,-68
1305240783050,-73
1305240783623,-68
1305240784181,-69
1305240784773,-73
1305240785360,-75
1305240785890,-68
1305240786427,-73
1305240787019,-73
1305240787599,-69
1305240788141,-72
1305240788692,-75
1305240789262,-69
1305240789820,-68
1305240790365,-72
1305240790956,-70
1305240791540,-68
1305240792404,-72
1305240792988,-73
1305240793555,-72
1305240794123,-68
1305240794671,-68
1305240795240,-74
1305240795806,-68
1305240796371,-70
1305240796970,-73
1305240797500,-69
1305240798061,-67
1305240798635,-72
1305240799213,-68
1305240799790,-68
1305240800350,-74
1305240800932,-75
1305240801510,-70
1305240802076,-74
1305240802612,-73
1305240803210,-70
1305240803779,-69
1305240804399,-74
1305240804996,-73
1305240805557,-68
1305240806121,-73
1305240806685,-73
1305240807299,-69
1305240807878,-68
1305240808431,-71
1305240809019,-68
1305240809612,-69
1305240810179,-77
1305240810732,-74
1305240811323,-69
1305240811885,-68
1305240812436,-73
1305240813004,-70
1305240813572,-74
1305240814149,-73
1305240814689,-67
1305240815279,-69
1305240815843,-74
1305240816420,-68
1305240816986,-68
1305240817556,-74
1305240818135,-75
1305240818695,-68
1305240819291,-74
1305240819859,-73
1305240820426,-68
1305240820976,-68
1305240821552,-73
1305240822143,-69
1305240822704,
1305240823276,-73
1305240823849,-77
1305240824436,-69
1305240824978,-68
1305240825595,-72
1305240826176,-69
1305240826728,-70
1305240827323,-73
1305240827894,-69
1305240828428,
1305240828976,-72
1305240829576,-75
1305240830123,-69
1305240830673,-72
1305240831225,-72
1305240831791,-69
1305240832352,-72
1305240832915,-72
1305240833503,-68
1305240834064,-67
1305240834635,-73
1305240835182,-68
1305240835754,-68
1305240836621,-71
1305240837186,-73
1305240837752,-69
1305240838334,-67
1305240838894,-73
1305240839481,-75
1305240840073,-69
1305240840642,-66
1305240841190,-74
1305240841730,-68
1305240842285,-66
1305240843063,-68
1305240843647,-73
1305240844204,-67
1305240844801,-67
1305240845334,-72
1305240845900,-68
1305240846445,-70
1305240846990,-72
1305240847653,-72
1305240848246,-69
1305240849193,-69
1305240849766,-70
1305240850370,-72
1305240850925,-74
1305240851484,
1305240852051,-71
1305240852612,-72
1305240853159,-69
1305240853741,-69
1305240854299,-72
1305240854859,-69
1305240855397,-67
1305240855957,-73
1305240856547,-70
1305240857089,-68
1305240857680,-71
1305240858255,-75
1305240858828,-69
1305240859370,-68
1305240859964,-75
1305240860525,-68
1305240861105,-69
1305240861663,-71
1305240862223,-68
1305240862796,-70
1305240863356,-71
1305240863948,-72
1305240864532,-70
1305240865092,-71
1305240865635,-72
1305240866215,-68
1305240866785,-68
1305240867323,-71
1305240867920,-67
1305240868479,-69
1305240869043,-73
1305240869626,-68
1305240870214,-68
1305240870783,-73
1305240871331,-71
1305240871928,-69
1305240872482,-73
1305240873059,-73
1305240873633,-68
1305240874237,-73
1305240874833,-72
1305240875400,-72
1305240875981,-68
1305240876549,-71
1305240877130,-75
1305240877677,-69
1305240878291,-71
1305240878866,-72
1305240879412,-71
1305240880025,-69
1305240880593,-71
1305240881153,-73
1305240881693,-69
1305240882300,-72
1305240882880,-74
1305240883442,-70
1305240883994,-69
1305240884852,-69
1305240885432,-73
1305240885986,-73
1305240886563,-70
1305240887121,-73
1305240887672,-70
1305240888262,-69
1305240888829,-73
1305240889395,-71
1305240889941,-68
1305240890513,-72
1305240891082,-72
1305240891621,
1305240892224,-70
1305240892800,-71
1305240893386,-70
1305240893936,-70
1305240894499,-72
1305240895059,-70
1305240895605,-70
1305240896192,-75
1305240897037,-73
1305240897615,-72
1305240898168,-69
1305240898739,-74
1305240899306,-72
1305240899847,-69
1305240900437,-69
1305240901011,-75
1305240901562,-69
1305240902106,-69
1305240902675,-72
1305240903248,-68
1305240903919,
1305240904515,-69
1305240905090,-73
1305240905660,-70
1305240906203,-69
1305240906768,-74
1305240907332,-70
1305240907886,-68
1305240908462,-72
1305240908994,-69
1305240909554,-71
1305240910089,-72
1305240910683,-73
1305240911229,-70
1305240911802,-72
1305240912352,-72
1305240912919,-67
1305240913459,-73
1305240913997,-72
