starttime,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel,macaddr,signallevel
1294719499.72,00:0C:42:68:DE:D3,-84,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:92,-59,00:1C:F0:CB:EC:5B,-73,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,
1294719522.46,00:1C:F0:CB:EC:92,-55,00:19:5B:77:A5:EE,-84,00:1C:F0:CB:EC:70,-84,,,,,,,,,,,,,,,,,,
1294719545.21,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:5B,-72,00:1C:F0:CB:EC:95,-82,,,,,,,,,,,,,,,,,,
1294719568.05,00:19:5B:77:A5:EE,-82,00:15:6D:65:17:B6,-73,,,,,,,,,,,,,,,,,,,,
1294719590.79,00:19:5B:77:A5:EE,-85,00:1C:F0:CB:EC:89,-82,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,,,,,,,
1294719633.71,00:1C:F0:CB:EC:89,-82,00:1C:F0:CB:EC:5B,-79,00:15:6D:65:17:B6,-72,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,
1294719656.54,00:1C:F0:CB:EC:5B,-75,00:15:6D:65:17:B6,-73,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:95,-82,,,,,,,,,,,,,,,,
1294719679.38,00:19:5B:77:A5:EE,-83,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:5B,-69,,,,,,,,,,,,,,,,,,
1294719702.12,00:1C:F0:CB:EC:5B,-75,00:1C:F0:CB:EC:89,-82,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,,,,,,,
1294719724.96,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,,,,,,,,,,,
1294719747.8,00:1C:F0:CB:EC:92,-60,,,,,,,,,,,,,,,,,,,,,,
1294719770.64,00:1C:F0:CB:EC:92,-54,00:1C:F0:CB:EC:5B,-69,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,,,
1294719813.56,00:1C:F0:CB:EC:89,-81,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:92,-61,,,,,,,,,,,,,,,,,,
1294719836.32,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:92,-53,00:1C:F0:CB:EC:70,-85,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:5B,-69,,,,,,,,,,,,,,
1294719859.07,00:0C:42:68:DE:D3,-82,00:1C:F0:CB:EC:92,-60,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:89,-83,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,
1294719881.92,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:92,-60,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:89,-81,00:19:5B:77:A5:EE,-81,00:1C:F0:CB:EC:5B,-69,,,,,,,,,,,,
1294719904.77,00:1C:F0:CB:EC:92,-67,00:15:6D:65:17:B6,-70,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,,,,,
1294719927.51,00:1C:F0:CB:EC:92,-61,00:15:6D:65:17:B6,-72,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,,,,,
1294719950.25,00:1C:F0:CB:EC:92,-54,00:0C:42:68:DE:D3,-83,00:15:6D:67:1D:F3,-87,00:1C:F0:CB:EC:5B,-80,,,,,,,,,,,,,,,,
1294719993.27,00:0C:42:68:DE:D3,-79,00:19:5B:77:A5:EE,-80,00:1C:F0:CB:EC:89,-78,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:5B,-70,00:1C:F0:CB:EC:95,-82,,,,,,,,,,,,
1294720016.12,00:19:5B:77:A5:EE,-84,00:1C:F0:CB:EC:89,-74,00:1C:F0:CB:EC:5B,-66,00:1C:F0:CB:EC:95,-82,,,,,,,,,,,,,,,,
1294720038.96,00:1C:F0:CB:EC:5B,-69,00:1C:F0:CB:EC:95,-81,00:0C:42:68:DE:D3,-81,00:15:6D:65:17:B6,-81,00:1C:F0:CB:EC:70,-84,00:19:5B:77:A5:EE,-80,,,,,,,,,,,,
1294720061.8,00:1C:F0:CB:EC:5B,-79,00:1C:F0:CB:EC:95,-85,00:0C:42:68:DE:D3,-85,00:15:6D:65:17:B6,-72,,,,,,,,,,,,,,,,
1294720084.66,00:1C:F0:CB:EC:5B,-67,00:0C:42:68:DE:D3,-84,00:15:6D:65:17:B6,-74,00:1C:F0:CB:EC:89,-79,,,,,,,,,,,,,,,,
1294720107.49,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:95,-83,00:1C:F0:CB:EC:70,-84,,,,,,,,,,,,,,,,,,
1294720130.33,00:1C:F0:CB:EC:95,-79,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:89,-83,00:1C:F0:CB:EC:5B,-78,,,,,,,,,,,,,,,,
1294720173.24,00:1C:F0:CB:EC:95,-78,,,,,,,,,,,,,,,,,,,,,,
1294720195.98,00:15:6D:65:17:B6,-73,00:15:6D:67:1D:F3,-83,00:1C:F0:CB:EC:89,-79,00:1C:F0:CB:EC:5B,-78,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,
1294720218.82,00:1C:F0:CB:EC:5B,-67,00:1C:F0:CB:EC:95,-79,00:19:5B:77:A5:EE,-82,00:15:6D:65:17:B6,-72,00:0C:42:68:DE:D3,-85,,,,,,,,,,,,,,
1294720241.55,00:1C:F0:CB:EC:5B,-80,00:19:5B:77:A5:EE,-83,00:15:6D:65:17:B6,-72,,,,,,,,,,,,,,,,,,
1294720264.31,00:1C:F0:CB:EC:5B,-65,00:19:5B:77:A5:EE,-83,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:89,-78,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,
1294720287.14,00:1C:F0:CB:EC:5B,-70,00:19:5B:77:A5:EE,-81,00:15:6D:65:17:B6,-75,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,
1294720309.99,00:1C:F0:CB:EC:5B,-76,00:0C:42:68:DE:D3,-83,00:19:5B:6C:C0:2A,-85,00:15:6D:67:1D:F3,-87,00:1C:F0:CB:EC:89,-79,00:1C:F0:CB:EC:95,-84,,,,,,,,,,,,
1294720352.9,00:15:6D:65:17:B6,-71,00:0C:42:68:DE:D3,-82,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,,,,,
1294720375.64,00:0C:42:68:DE:D3,-82,00:1C:F0:CB:EC:92,-62,00:1C:F0:CB:EC:89,-78,00:1C:F0:CB:EC:95,-78,,,,,,,,,,,,,,,,
1294720398.38,00:1C:F0:CB:EC:92,-59,00:1C:F0:CB:EC:95,-79,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:70,-83,00:15:6D:67:1D:F3,-88,00:1C:F0:CB:EC:5B,-76,00:1C:F0:CB:EC:89,-76,,,,,,,,,,
1294720421.14,00:1C:F0:CB:EC:70,-84,00:1C:F0:CB:EC:5B,-70,00:1C:F0:CB:EC:89,-75,,,,,,,,,,,,,,,,,,
1294720443.98,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:95,-79,00:19:5B:77:A5:EE,-83,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,
1294720466.82,00:15:6D:65:17:B6,-75,00:19:5B:77:A5:EE,-84,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:89,-75,00:1C:F0:CB:EC:5B,-81,,,,,,,,,,,,,,
1294720489.66,00:19:5B:77:A5:EE,-81,00:0C:42:68:DE:D3,-81,00:1C:F0:CB:EC:89,-76,00:1C:F0:CB:EC:5B,-80,,,,,,,,,,,,,,,,
1294720532.59,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:5B,-66,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,,,
1294720555.45,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:5B,-81,00:1C:F0:CB:EC:95,-79,00:15:6D:65:17:B6,-71,00:1C:F0:CB:EC:89,-75,,,,,,,,,,,,,,
1294720578.29,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:5B,-80,00:1C:F0:CB:EC:95,-82,00:1C:F0:CB:EC:89,-83,00:15:6D:67:1D:F3,-86,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,
1294720601.03,00:1C:F0:CB:EC:5B,-67,00:1C:F0:CB:EC:89,-76,00:19:5B:77:A5:EE,-80,00:15:6D:65:17:B6,-72,,,,,,,,,,,,,,,,
1294720623.87,00:1C:F0:CB:EC:5B,-82,00:1C:F0:CB:EC:89,-76,00:19:5B:77:A5:EE,-80,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:95,-83,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,
1294720646.72,00:1C:F0:CB:EC:89,-75,00:15:6D:65:17:B6,-75,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,,,,,
1294720669.56,00:1C:F0:CB:EC:89,-75,00:0C:42:68:DE:D3,-82,00:1C:F0:CB:EC:5B,-81,00:1C:F0:CB:EC:95,-81,,,,,,,,,,,,,,,,
1294720712.47,00:19:5B:77:A5:EE,-80,00:1C:F0:CB:EC:92,-55,00:1C:F0:CB:EC:70,-85,00:15:6D:65:17:B6,-71,00:1C:F0:CB:EC:89,-75,,,,,,,,,,,,,,
1294720735.33,00:1C:F0:CB:EC:92,-58,00:15:6D:65:17:B6,-72,,,,,,,,,,,,,,,,,,,,
1294720758.08,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:89,-75,00:1C:F0:CB:EC:92,-60,00:1C:F0:CB:EC:5B,-68,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,,,
1294720780.82,00:1C:F0:CB:EC:89,-82,00:1C:F0:CB:EC:92,-70,00:1C:F0:CB:EC:5B,-72,00:1C:F0:CB:EC:95,-82,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,
1294720803.56,00:1C:F0:CB:EC:89,-84,00:1C:F0:CB:EC:92,-61,00:1C:F0:CB:EC:5B,-77,00:1C:F0:CB:EC:95,-82,00:15:6D:67:1D:F3,-87,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,
1294720826.31,00:1C:F0:CB:EC:92,-54,00:1C:F0:CB:EC:5B,-69,00:1C:F0:CB:EC:95,-82,00:19:5B:77:A5:EE,-82,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,
1294720849.15,00:1C:F0:CB:EC:5B,-77,00:1C:F0:CB:EC:95,-78,00:19:5B:77:A5:EE,-81,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,
1294720871.99,00:1C:F0:CB:EC:5B,-69,00:1C:F0:CB:EC:95,-79,00:0C:42:68:DE:D3,-83,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:70,-86,,,,,,,,,,,,,,
1294720894.74,00:1C:F0:CB:EC:95,-81,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:70,-83,00:15:6D:67:1D:F3,-81,00:1C:F0:CB:EC:89,-86,,,,,,,,,,,,,,
1294720917.57,00:1C:F0:CB:EC:95,-79,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:70,-84,00:15:6D:65:17:B6,-73,,,,,,,,,,,,,,,,
1294720940.42,00:1C:F0:CB:EC:95,-80,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:70,-85,00:1C:F0:CB:EC:5B,-81,00:1C:F0:CB:EC:89,-82,00:19:5B:77:A5:EE,-81,,,,,,,,,,,,
1294720963.27,,,,,,,,,,,,,,,,,,,,,,,,
1294720986.04,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:92,-57,00:1C:F0:CB:EC:89,-76,00:1C:F0:CB:EC:5B,-78,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,
1294721008.78,00:1C:F0:CB:EC:92,-54,00:1C:F0:CB:EC:5B,-68,00:0C:42:68:DE:D3,-81,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,,,,,
1294721031.63,00:1C:F0:CB:EC:92,-58,00:1C:F0:CB:EC:5B,-67,00:1C:F0:CB:EC:95,-81,,,,,,,,,,,,,,,,,,
1294721074.55,00:1C:F0:CB:EC:95,-81,00:1C:F0:CB:EC:5B,-75,00:19:5B:77:A5:EE,-82,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,
1294721097.28,00:1C:F0:CB:EC:95,-83,00:0C:42:68:DE:D3,-83,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:89,-81,,,,,,,,,,,,,,,,
1294721120.14,00:1C:F0:CB:EC:95,-78,00:1C:F0:CB:EC:5B,-69,00:1C:F0:CB:EC:70,-84,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:89,-77,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,
1294721142.99,00:1C:F0:CB:EC:95,-79,00:1C:F0:CB:EC:5B,-67,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:89,-85,,,,,,,,,,,,,,,,
1294721165.83,00:1C:F0:CB:EC:95,-82,00:1C:F0:CB:EC:5B,-68,00:1C:F0:CB:EC:89,-84,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,,,
1294721188.68,00:1C:F0:CB:EC:95,-79,00:15:6D:65:17:B6,-71,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,,,,,
1294721211.52,00:1C:F0:CB:EC:95,-81,00:15:6D:67:1D:F3,-87,,,,,,,,,,,,,,,,,,,,
1294721254.44,00:1C:F0:CB:EC:95,-79,00:1C:F0:CB:EC:5B,-68,00:0C:42:68:DE:D3,-84,00:15:6D:67:1D:F3,-87,,,,,,,,,,,,,,,,
1294721277.3,00:1C:F0:CB:EC:5B,-68,00:0C:42:68:DE:D3,-83,00:15:6D:65:17:B6,-72,,,,,,,,,,,,,,,,,,
1294721300.04,00:1C:F0:CB:EC:5B,-69,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:89,-81,00:1C:F0:CB:EC:95,-81,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:70,-86,00:19:5B:77:A5:EE,-82,,,,,,,,,,
1294721322.88,00:0C:42:68:DE:D3,-82,00:1C:F0:CB:EC:70,-83,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,,,,,
1294721345.74,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:70,-86,00:19:5B:77:A5:EE,-83,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:5B,-77,,,,,,,,,,,,,,
1294721368.58,00:0C:42:68:DE:D3,-82,00:19:5B:77:A5:EE,-83,00:1C:F0:CB:EC:89,-79,,,,,,,,,,,,,,,,,,
1294721391.31,00:1C:F0:CB:EC:89,-79,00:1C:F0:CB:EC:5B,-69,00:1C:F0:CB:EC:95,-78,,,,,,,,,,,,,,,,,,
1294721434.21,00:1C:F0:CB:EC:92,-55,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:5B,-76,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,
1294721456.95,00:15:6D:65:17:B6,-76,00:1C:F0:CB:EC:5B,-72,00:1C:F0:CB:EC:95,-81,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,
1294721479.7,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:5B,-73,00:0C:42:68:DE:D3,-85,00:19:5B:77:A5:EE,-84,00:1C:F0:CB:EC:89,-85,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,
1294721502.44,00:1C:F0:CB:EC:5B,-72,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,,,,,
1294721525.18,00:1C:F0:CB:EC:5B,-77,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:89,-75,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,
1294721547.92,00:1C:F0:CB:EC:5B,-78,00:1C:F0:CB:EC:89,-79,00:15:6D:65:17:B6,-74,,,,,,,,,,,,,,,,,,
1294721570.76,00:1C:F0:CB:EC:5B,-72,00:1C:F0:CB:EC:89,-69,00:1C:F0:CB:EC:95,-81,00:19:5B:77:A5:EE,-85,,,,,,,,,,,,,,,,
1294721613.69,00:1C:F0:CB:EC:5B,-73,00:1C:F0:CB:EC:89,-74,00:0C:42:68:DE:D3,-86,00:15:6D:65:17:B6,-74,00:19:5B:77:A5:EE,-84,,,,,,,,,,,,,,
1294721636.52,00:1C:F0:CB:EC:5B,-72,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:70,-84,00:15:6D:67:1D:F3,-87,00:1C:F0:CB:EC:95,-81,,,,,,,,,,,,,,
1294721659.37,00:1C:F0:CB:EC:5B,-73,00:19:5B:77:A5:EE,-82,00:15:6D:65:17:B6,-74,00:1C:F0:CB:EC:89,-75,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:95,-83,,,,,,,,,,,,
1294721682.23,00:1C:F0:CB:EC:5B,-70,00:15:6D:65:17:B6,-73,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,
1294721705.09,00:1C:F0:CB:EC:5B,-72,00:1C:F0:CB:EC:89,-78,,,,,,,,,,,,,,,,,,,,
1294721727.93,00:1C:F0:CB:EC:5B,-72,00:1C:F0:CB:EC:89,-75,00:15:6D:65:17:B6,-75,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,,,
1294721750.67,00:15:6D:65:17:B6,-75,00:0C:42:68:DE:D3,-81,00:1C:F0:CB:EC:95,-80,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,,,
1294721793.48,00:1C:F0:CB:EC:95,-79,00:1C:F0:CB:EC:5B,-63,00:1C:F0:CB:EC:89,-86,,,,,,,,,,,,,,,,,,
1294721816.32,00:1C:F0:CB:EC:95,-79,00:1C:F0:CB:EC:5B,-74,00:1C:F0:CB:EC:89,-84,00:15:6D:65:17:B6,-75,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,
1294721839.05,00:1C:F0:CB:EC:5B,-75,00:0C:42:68:DE:D3,-84,00:19:5B:77:A5:EE,-79,,,,,,,,,,,,,,,,,,
1294721861.78,00:0C:42:68:DE:D3,-82,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:92,-57,00:15:6D:67:1D:F3,-87,00:1C:F0:CB:EC:89,-75,,,,,,,,,,,,,,
1294721884.53,00:0C:42:68:DE:D3,-83,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:92,-60,00:15:6D:65:17:B6,-72,,,,,,,,,,,,,,,,
1294721907.47,00:1C:F0:CB:EC:92,-60,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:89,-75,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,
1294721930.32,00:1C:F0:CB:EC:92,-70,00:15:6D:65:17:B6,-83,00:1C:F0:CB:EC:95,-81,,,,,,,,,,,,,,,,,,
1294721973.25,00:0C:42:68:DE:D3,-85,00:19:5B:77:A5:EE,-80,00:1C:F0:CB:EC:5B,-69,00:1C:F0:CB:EC:95,-81,,,,,,,,,,,,,,,,
1294721996.01,00:0C:42:68:DE:D3,-85,00:1C:F0:CB:EC:5B,-75,00:1C:F0:CB:EC:95,-81,00:1C:F0:CB:EC:92,-58,00:15:6D:67:1D:F3,-87,00:1C:F0:CB:EC:89,-75,,,,,,,,,,,,
1294722018.86,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:5B,-83,00:1C:F0:CB:EC:95,-80,00:1C:F0:CB:EC:92,-70,00:1C:F0:CB:EC:89,-75,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,
1294722041.7,00:1C:F0:CB:EC:5B,-70,00:1C:F0:CB:EC:92,-60,00:1C:F0:CB:EC:89,-75,,,,,,,,,,,,,,,,,,
1294722064.54,00:1C:F0:CB:EC:5B,-70,00:1C:F0:CB:EC:92,-60,00:1C:F0:CB:EC:89,-75,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:95,-79,,,,,,,,,,,,,,
1294722087.37,00:1C:F0:CB:EC:92,-58,00:1C:F0:CB:EC:89,-74,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,,,
1294722110.22,00:1C:F0:CB:EC:92,-55,00:1C:F0:CB:EC:89,-73,00:19:5B:77:A5:EE,-83,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,
1294722153.13,00:1C:F0:CB:EC:92,-54,00:15:6D:67:1D:F3,-85,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,,,
1294722175.97,00:1C:F0:CB:EC:92,-55,00:1C:F0:CB:EC:95,-80,00:19:5B:77:A5:EE,-84,,,,,,,,,,,,,,,,,,
1294722198.82,00:19:5B:77:A5:EE,-85,00:1C:F0:CB:EC:89,-76,00:1C:F0:CB:EC:92,-61,00:15:6D:65:17:B6,-71,00:1C:F0:CB:EC:95,-82,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,
1294722221.66,00:1C:F0:CB:EC:92,-57,00:15:6D:65:17:B6,-70,00:1C:F0:CB:EC:95,-82,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,,,
1294722244.51,00:0C:42:68:DE:D3,-85,00:1C:F0:CB:EC:5B,-81,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,,,
1294722267.26,00:1C:F0:CB:EC:92,-67,00:15:6D:67:1D:F3,-86,,,,,,,,,,,,,,,,,,,,
1294722290.01,00:1C:F0:CB:EC:92,-57,00:15:6D:65:17:B6,-71,00:1C:F0:CB:EC:5B,-81,00:1C:F0:CB:EC:89,-85,00:1C:F0:CB:EC:95,-79,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,
1294722332.92,00:1C:F0:CB:EC:89,-75,00:1C:F0:CB:EC:95,-82,00:15:6D:65:17:B6,-72,00:19:5B:77:A5:EE,-84,,,,,,,,,,,,,,,,
1294722355.75,00:1C:F0:CB:EC:89,-72,00:1C:F0:CB:EC:95,-83,00:19:5B:77:A5:EE,-83,00:1C:F0:CB:EC:5B,-68,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,
1294722378.6,00:1C:F0:CB:EC:89,-76,00:1C:F0:CB:EC:5B,-81,00:0C:42:68:DE:D3,-84,00:15:6D:65:17:B6,-75,00:15:6D:67:1D:F3,-88,00:1C:F0:CB:EC:95,-78,,,,,,,,,,,,
1294722401.45,00:1C:F0:CB:EC:5B,-72,00:15:6D:65:17:B6,-73,00:19:5B:77:A5:EE,-84,,,,,,,,,,,,,,,,,,
1294722424.29,00:1C:F0:CB:EC:5B,-72,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,,,,,
1294722447.03,00:1C:F0:CB:EC:5B,-70,00:19:5B:77:A5:EE,-81,00:15:6D:65:17:B6,-72,00:0C:42:68:DE:D3,-85,,,,,,,,,,,,,,,,
1294722469.86,00:1C:F0:CB:EC:5B,-72,00:19:5B:77:A5:EE,-84,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,,,
1294722512.87,00:1C:F0:CB:EC:5B,-68,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,,,,,
1294722535.72,00:1C:F0:CB:EC:5B,-78,00:1C:F0:CB:EC:95,-80,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:92,-75,00:0C:42:68:DE:D3,-85,,,,,,,,,,,,,,
1294722558.58,00:1C:F0:CB:EC:95,-80,00:1C:F0:CB:EC:92,-63,00:0C:42:68:DE:D3,-85,00:15:6D:67:1D:F3,-85,00:1C:F0:CB:EC:89,-75,00:1C:F0:CB:EC:70,-84,00:19:5B:77:A5:EE,-87,,,,,,,,,,
1294722581.33,00:1C:F0:CB:EC:95,-80,00:0C:42:68:DE:D3,-84,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,,,,,,,
1294722604.18,00:0C:42:68:DE:D3,-84,00:19:5B:77:A5:EE,-79,00:1C:F0:CB:EC:89,-75,,,,,,,,,,,,,,,,,,
1294722626.92,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:89,-75,00:1C:F0:CB:EC:92,-69,,,,,,,,,,,,,,,,,,
1294722649.65,00:0C:42:68:DE:D3,-85,00:1C:F0:CB:EC:89,-75,00:1C:F0:CB:EC:92,-76,00:1C:F0:CB:EC:95,-80,00:19:5B:77:A5:EE,-84,,,,,,,,,,,,,,
1294722692.57,00:0C:42:68:DE:D3,-84,00:19:5B:77:A5:EE,-84,,,,,,,,,,,,,,,,,,,,
1294722715.32,00:0C:42:68:DE:D3,-82,00:19:5B:77:A5:EE,-82,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:89,-75,00:1C:F0:CB:EC:95,-78,,,,,,,,,,,,,,
1294722738.15,00:0C:42:68:DE:D3,-83,00:19:5B:77:A5:EE,-81,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:92,-61,00:1C:F0:CB:EC:95,-81,,,,,,,,,,,,,,
1294722760.98,00:0C:42:68:DE:D3,-84,00:1C:F0:CB:EC:92,-62,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,,,
1294722783.83,00:1C:F0:CB:EC:92,-70,00:1C:F0:CB:EC:95,-81,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:89,-75,00:19:5B:77:A5:EE,-85,,,,,,,,,,,,,,
1294722806.68,00:1C:F0:CB:EC:92,-69,00:1C:F0:CB:EC:95,-79,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:89,-75,00:19:5B:77:A5:EE,-84,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,
1294722829.52,00:1C:F0:CB:EC:92,-61,00:15:6D:65:17:B6,-75,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,,,
1294722872.43,00:1C:F0:CB:EC:92,-66,00:1C:F0:CB:EC:95,-80,,,,,,,,,,,,,,,,,,,,
1294722895.27,00:1C:F0:CB:EC:95,-80,00:15:6D:65:17:B6,-75,,,,,,,,,,,,,,,,,,,,
1294722918.11,00:1C:F0:CB:EC:89,-76,00:19:5B:77:A5:EE,-83,00:15:6D:65:17:B6,-75,00:1C:F0:CB:EC:95,-81,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,,,
1294722940.85,00:1C:F0:CB:EC:89,-77,00:19:5B:77:A5:EE,-82,00:15:6D:65:17:B6,-72,00:1C:F0:CB:EC:92,-66,,,,,,,,,,,,,,,,
1294722963.69,00:1C:F0:CB:EC:89,-75,00:19:5B:77:A5:EE,-81,00:1C:F0:CB:EC:92,-67,00:0C:42:68:DE:D3,-83,,,,,,,,,,,,,,,,
1294722986.54,00:1C:F0:CB:EC:89,-76,00:19:5B:77:A5:EE,-82,00:1C:F0:CB:EC:92,-55,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:95,-83,,,,,,,,,,,,,,
1294723009.39,00:1C:F0:CB:EC:92,-55,00:1C:F0:CB:EC:95,-79,00:15:6D:67:1D:F3,-87,00:0C:42:68:DE:D3,-82,,,,,,,,,,,,,,,,
1294723052.31,00:1C:F0:CB:EC:92,-57,00:19:5B:77:A5:EE,-83,,,,,,,,,,,,,,,,,,,,
1294723075.15,00:1C:F0:CB:EC:92,-54,00:19:5B:77:A5:EE,-82,00:15:6D:65:17:B6,-73,00:1C:F0:CB:EC:89,-80,00:1C:F0:CB:EC:95,-81,00:0C:42:68:DE:D3,-84,,,,,,,,,,,,
1294723098.0,00:1C:F0:CB:EC:92,-69,00:15:6D:65:17:B6,-72,00:0C:42:68:DE:D3,-83,00:1C:F0:CB:EC:89,-80,00:1C:F0:CB:EC:95,-83,00:19:5B:77:A5:EE,-82,,,,,,,,,,,,
