"","x"
"1406",-59.65
"1407",-59.67
"1408",-59.6066666666667
"1409",-59.61
"1410",-59.6366666666667
"1411",-59.62
"1412",-59.61
"1413",-59.6
"1414",-59.5566666666667
"1415",-59.5566666666667
"1416",-59.6
"1417",-59.6466666666667
"1418",-59.62
"1419",-59.6166666666667
"1420",-59.61
"1421",-59.5833333333333
"1422",-59.5766666666667
"1423",-59.6366666666667
"1424",-59.6166666666667
"1425",-59.6166666666667
"1426",-59.6266666666667
"1427",-59.6233333333333
"1428",-59.61
"1429",-59.6133333333333
"1430",-59.6266666666667
"1431",-59.6266666666667
"1432",-59.6266666666667
"1433",-59.61
"1434",-59.6066666666667
"1435",-59.5733333333333
"1436",-59.55
"1437",-59.5666666666667
"1438",-59.5933333333333
"1439",-59.5733333333333
"1440",-59.5933333333333
"1441",-59.5833333333333
"1442",-59.5833333333333
"1443",-59.6
"1444",-59.5466666666667
"1445",-59.5833333333333
"1446",-59.5666666666667
"1447",-59.5766666666667
"1448",-59.52
"1449",-59.5
"1450",-59.47
"1451",-59.4933333333333
"1452",-59.48
"1453",-59.45
"1454",-59.43
"1455",-59.4333333333333
"1456",-59.4333333333333
"1457",-59.4033333333333
"1458",-59.43
"1459",-59.4033333333333
"1460",-59.39
"1461",-59.41
"1462",-59.39
"1463",-59.39
"1464",-59.3466666666667
"1465",-59.3266666666667
"1466",-59.31
"1467",-59.3033333333333
"1468",-59.2966666666667
"1469",-59.2733333333333
"1470",-59.3233333333333
"1471",-59.3433333333333
"1472",-59.3533333333333
"1473",-59.3333333333333
"1474",-59.2933333333333
"1475",-59.2766666666667
"1476",-59.2633333333333
"1477",-59.2533333333333
"1478",-59.23
"1479",-59.23
"1480",-59.1966666666667
"1481",-59.1766666666667
"1482",-59.1566666666667
"1483",-59.1466666666667
"1484",-59.1266666666667
"1485",-59.1133333333333
"1486",-59.09
"1487",-59.0866666666667
"1488",-59.04
"1489",-58.9833333333333
"1490",-58.9833333333333
"1491",-59.0233333333333
"1492",-59.0433333333333
"1493",-59.0633333333333
"1494",-59.0666666666667
"1495",-59.0833333333333
"1496",-59.0733333333333
"1497",-59.08
"1498",-59.1066666666667
"1499",-59.1066666666667
"1500",-59.07
"1501",-59.1
"1502",-59.06
"1503",-59.04
"1504",-59.07
"1505",-59.06
"1506",-59
"1507",-58.98
"1508",-58.9966666666667
"1509",-58.9966666666667
"1510",-59.02
"1511",-59.0433333333333
"1512",-58.99
"1513",-58.9933333333333
"1514",-59.0166666666667
"1515",-58.98
"1516",-59.0133333333333
"1517",-59.04
"1518",-59.0266666666667
"1519",-59.0033333333333
"1520",-59.0333333333333
"1521",-59.02
"1522",-59.0233333333333
"1523",-59.02
"1524",-59.04
"1525",-59.03
"1526",-58.9966666666667
"1527",-58.97
"1528",-58.95
"1529",-58.9333333333333
"1530",-58.9166666666667
"1531",-58.9233333333333
"1532",-58.93
"1533",-58.94
"1534",-58.9866666666667
"1535",-58.97
"1536",-58.9466666666667
"1537",-58.95
"1538",-58.9966666666667
"1539",-59.0266666666667
"1540",-59.0266666666667
"1541",-59.05
"1542",-59.0766666666667
"1543",-59.0833333333333
"1544",-59.12
"1545",-59.13
"1546",-59.1666666666667
"1547",-59.23
"1548",-59.22
"1549",-59.21
"1550",-59.2666666666667
"1551",-59.2266666666667
"1552",-59.2166666666667
"1553",-59.28
"1554",-59.2466666666667
"1555",-59.23
"1556",-59.22
"1557",-59.22
"1558",-59.2266666666667
"1559",-59.27
"1560",-59.2466666666667
"1561",-59.2033333333333
"1562",-59.1966666666667
"1563",-59.2366666666667
"1564",-59.26
"1565",-59.2333333333333
"1566",-59.2066666666667
"1567",-59.1966666666667
"1568",-59.18
"1569",-59.2133333333333
"1570",-59.2233333333333
"1571",-59.22
"1572",-59.1833333333333
"1573",-59.2066666666667
"1574",-59.2133333333333
"1575",-59.22
"1576",-59.2233333333333
"1577",-59.2233333333333
"1578",-59.22
"1579",-59.2
"1580",-59.2066666666667
"1581",-59.22
"1582",-59.1966666666667
"1583",-59.2
"1584",-59.2066666666667
"1585",-59.22
"1586",-59.18
"1587",-59.1833333333333
"1588",-59.1366666666667
"1589",-59.14
"1590",-59.14
"1591",-59.13
"1592",-59.1533333333333
"1593",-59.1566666666667
"1594",-59.18
"1595",-59.1866666666667
"1596",-59.1466666666667
"1597",-59.1966666666667
"1598",-59.2533333333333
"1599",-59.2633333333333
"1600",-59.22
"1601",-59.2433333333333
"1602",-59.22
"1603",-59.2166666666667
"1604",-59.25
"1605",-59.1933333333333
"1606",-59.22
"1607",-59.21
"1608",-59.26
"1609",-59.2833333333333
"1610",-59.27
"1611",-59.2833333333333
"1612",-59.27
"1613",-59.26
"1614",-59.26
"1615",-59.2766666666667
"1616",-59.2766666666667
"1617",-59.2566666666667
"1618",-59.2766666666667
"1619",-59.2566666666667
"1620",-59.31
"1621",-59.3266666666667
"1622",-59.3166666666667
"1623",-59.3166666666667
"1624",-59.3066666666667
"1625",-59.31
"1626",-59.3066666666667
"1627",-59.32
"1628",-59.36
"1629",-59.3633333333333
"1630",-59.3366666666667
"1631",-59.34
"1632",-59.3533333333333
"1633",-59.3666666666667
"1634",-59.3933333333333
"1635",-59.3766666666667
"1636",-59.4433333333333
"1637",-59.4766666666667
"1638",-59.5066666666667
"1639",-59.5
"1640",-59.4466666666667
"1641",-59.45
"1642",-59.51
"1643",-59.51
"1644",-59.5166666666667
"1645",-59.5366666666667
"1646",-59.5933333333333
"1647",-59.63
"1648",-59.6866666666667
"1649",-59.7433333333333
"1650",-59.7266666666667
"1651",-59.7166666666667
"1652",-59.7166666666667
"1653",-59.7533333333333
"1654",-59.7333333333333
"1655",-59.7533333333333
"1656",-59.7566666666667
"1657",-59.74
"1658",-59.74
"1659",-59.7366666666667
"1660",-59.7366666666667
"1661",-59.8
"1662",-59.8266666666667
"1663",-59.8533333333333
"1664",-59.81
"1665",-59.81
"1666",-59.87
"1667",-59.8433333333333
"1668",-59.81
"1669",-59.8033333333333
"1670",-59.8066666666667
"1671",-59.8066666666667
"1672",-59.8333333333333
"1673",-59.84
"1674",-59.8466666666667
"1675",-59.85
"1676",-59.8266666666667
"1677",-59.83
"1678",-59.8233333333333
"1679",-59.7966666666667
"1680",-59.7966666666667
"1681",-59.7766666666667
"1682",-59.7466666666667
"1683",-59.7366666666667
"1684",-59.71
"1685",-59.72
"1686",-59.7433333333333
"1687",-59.71
"1688",-59.69
"1689",-59.7133333333333
"1690",-59.73
"1691",-59.72
"1692",-59.7433333333333
"1693",-59.7333333333333
"1694",-59.7633333333333
"1695",-59.79
"1696",-59.79
"1697",-59.7933333333333
"1698",-59.7766666666667
"1699",-59.8433333333333
"1700",-59.8633333333333
"1701",-59.8533333333333
"1702",-59.8066666666667
"1703",-59.79
"1704",-59.8
"1705",-59.7966666666667
"1706",-59.79
"1707",-59.7466666666667
"1708",-59.7466666666667
"1709",-59.74
"1710",-59.7833333333333
"1711",-59.8033333333333
"1712",-59.7933333333333
"1713",-59.8266666666667
"1714",-59.8
"1715",-59.8233333333333
"1716",-59.7833333333333
"1717",-59.74
"1718",-59.7433333333333
"1719",-59.7466666666667
"1720",-59.7566666666667
"1721",-59.75
"1722",-59.7733333333333
"1723",-59.7466666666667
"1724",-59.7566666666667
"1725",-59.8033333333333
"1726",-59.7833333333333
"1727",-59.8066666666667
"1728",-59.8066666666667
"1729",-59.8033333333333
"1730",-59.79
"1731",-59.8
"1732",-59.8166666666667
"1733",-59.8333333333333
"1734",-59.8333333333333
"1735",-59.8533333333333
"1736",-59.85
"1737",-59.8366666666667
"1738",-59.8333333333333
"1739",-59.85
"1740",-59.8266666666667
"1741",-59.8533333333333
"1742",-59.8866666666667
"1743",-59.8933333333333
"1744",-59.8833333333333
"1745",-59.8533333333333
"1746",-59.87
"1747",-59.8566666666667
"1748",-59.87
"1749",-59.8433333333333
"1750",-59.8633333333333
"1751",-59.8133333333333
"1752",-59.8366666666667
"1753",-59.8633333333333
"1754",-59.9033333333333
"1755",-59.8633333333333
"1756",-59.8933333333333
"1757",-59.89
"1758",-59.86
"1759",-59.8366666666667
"1760",-59.86
"1761",-59.8433333333333
"1762",-59.8166666666667
"1763",-59.8766666666667
"1764",-59.8966666666667
"1765",-59.8833333333333
"1766",-59.8733333333333
"1767",-59.8933333333333
"1768",-59.9133333333333
"1769",-59.89
"1770",-59.84
"1771",-59.8266666666667
"1772",-59.8233333333333
"1773",-59.82
"1774",-59.8333333333333
"1775",-59.8333333333333
"1776",-59.8433333333333
"1777",-59.8533333333333
"1778",-59.8533333333333
"1779",-59.8533333333333
"1780",-59.8566666666667
"1781",-59.8666666666667
"1782",-59.8866666666667
"1783",-59.8866666666667
"1784",-59.8833333333333
"1785",-59.88
"1786",-59.89
"1787",-59.89
"1788",-59.8966666666667
"1789",-59.89
"1790",-59.9333333333333
"1791",-59.9033333333333
"1792",-59.88
"1793",-59.8366666666667
"1794",-59.85
"1795",-59.88
"1796",-59.89
"1797",-59.8833333333333
"1798",-59.8833333333333
"1799",-59.93
"1800",-59.9733333333333
"1801",-59.9233333333333
"1802",-59.95
"1803",-59.9466666666667
"1804",-59.9233333333333
"1805",-59.9233333333333
"1806",-59.9566666666667
"1807",-59.9466666666667
"1808",-59.9333333333333
"1809",-59.9633333333333
"1810",-59.9466666666667
"1811",-59.9466666666667
"1812",-59.9233333333333
"1813",-59.9333333333333
"1814",-59.9433333333333
"1815",-59.95
"1816",-59.9033333333333
"1817",-59.9433333333333
"1818",-59.94
"1819",-59.96
"1820",-59.9366666666667
"1821",-59.96
"1822",-59.9733333333333
"1823",-59.9866666666667
"1824",-59.97
"1825",-59.9533333333333
"1826",-59.96
"1827",-59.9733333333333
"1828",-59.97
"1829",-59.9866666666667
"1830",-59.9833333333333
"1831",-60
"1832",-60.02
"1833",-60.0466666666667
"1834",-59.9833333333333
"1835",-59.9833333333333
"1836",-59.96
"1837",-59.9366666666667
"1838",-59.9
"1839",-59.8466666666667
"1840",-59.8866666666667
"1841",-59.92
"1842",-59.9333333333333
"1843",-59.9
"1844",-59.85
"1845",-59.7966666666667
"1846",-59.7833333333333
"1847",-59.76
"1848",-59.7733333333333
"1849",-59.7633333333333
"1850",-59.7166666666667
"1851",-59.7133333333333
"1852",-59.7366666666667
"1853",-59.66
"1854",-59.7166666666667
"1855",-59.76
"1856",-59.8
"1857",-59.8333333333333
"1858",-59.81
"1859",-59.7966666666667
"1860",-59.8166666666667
"1861",-59.83
"1862",-59.8533333333333
"1863",-59.83
"1864",-59.8033333333333
"1865",-59.78
"1866",-59.8266666666667
"1867",-59.8466666666667
"1868",-59.8466666666667
"1869",-59.84
"1870",-59.8366666666667
"1871",-59.8233333333333
"1872",-59.8466666666667
"1873",-59.8566666666667
"1874",-59.8666666666667
"1875",-59.89
"1876",-59.8833333333333
"1877",-59.8733333333333
"1878",-59.9166666666667
"1879",-59.9366666666667
"1880",-59.9433333333333
"1881",-59.9533333333333
"1882",-59.97
"1883",-59.9933333333333
"1884",-60.02
"1885",-60.02
"1886",-60.0533333333333
"1887",-60.0533333333333
"1888",-60.03
"1889",-60.05
"1890",-60.0566666666667
"1891",-60.09
"1892",-60.1233333333333
"1893",-60.1433333333333
"1894",-60.12
"1895",-60.15
"1896",-60.15
"1897",-60.13
"1898",-60.0933333333333
"1899",-60.0833333333333
"1900",-60.1466666666667
"1901",-60.1833333333333
"1902",-60.19
"1903",-60.1933333333333
"1904",-60.1533333333333
"1905",-60.1766666666667
"1906",-60.1733333333333
"1907",-60.1733333333333
"1908",-60.1833333333333
"1909",-60.2
"1910",-60.23
"1911",-60.1933333333333
"1912",-60.2466666666667
"1913",-60.2566666666667
"1914",-60.3
"1915",-60.2966666666667
"1916",-60.3566666666667
"1917",-60.33
"1918",-60.3233333333333
"1919",-60.3533333333333
"1920",-60.3033333333333
"1921",-60.3533333333333
"1922",-60.3466666666667
"1923",-60.33
"1924",-60.3133333333333
"1925",-60.33
"1926",-60.3433333333333
"1927",-60.3166666666667
"1928",-60.3133333333333
"1929",-60.33
"1930",-60.3933333333333
"1931",-60.37
"1932",-60.4033333333333
"1933",-60.3666666666667
"1934",-60.35
"1935",-60.3566666666667
"1936",-60.3
"1937",-60.2666666666667
"1938",-60.29
"1939",-60.2866666666667
"1940",-60.2933333333333
"1941",-60.3266666666667
"1942",-60.29
"1943",-60.3
"1944",-60.3166666666667
"1945",-60.31
"1946",-60.2533333333333
"1947",-60.22
"1948",-60.2266666666667
"1949",-60.1866666666667
"1950",-60.19
"1951",-60.18
"1952",-60.1433333333333
"1953",-60.1533333333333
"1954",-60.1766666666667
"1955",-60.13
"1956",-60.1466666666667
"1957",-60.14
"1958",-60.12
"1959",-60.1333333333333
"1960",-60.13
"1961",-60.0633333333333
"1962",-60.04
"1963",-60.0633333333333
"1964",-60.13
"1965",-60.1166666666667
"1966",-60.0533333333333
"1967",-60.0733333333333
"1968",-60.1033333333333
"1969",-60.1433333333333
"1970",-60.13
"1971",-60.15
"1972",-60.1266666666667
"1973",-60.16
"1974",-60.1433333333333
"1975",-60.1466666666667
"1976",-60.1566666666667
"1977",-60.15
"1978",-60.1233333333333
"1979",-60.13
"1980",-60.1466666666667
"1981",-60.1733333333333
"1982",-60.18
"1983",-60.22
"1984",-60.24
"1985",-60.2366666666667
"1986",-60.2
"1987",-60.2033333333333
"1988",-60.27
"1989",-60.3166666666667
"1990",-60.3566666666667
"1991",-60.38
"1992",-60.36
"1993",-60.4033333333333
"1994",-60.4066666666667
"1995",-60.3833333333333
"1996",-60.4033333333333
"1997",-60.4066666666667
"1998",-60.3633333333333
"1999",-60.2933333333333
"2000",-60.25
"2001",-60.2266666666667
"2002",-60.25
"2003",-60.25
"2004",-60.24
"2005",-60.2433333333333
"2006",-60.24
"2007",-60.22
"2008",-60.2333333333333
"2009",-60.27
"2010",-60.2266666666667
"2011",-60.2133333333333
"2012",-60.2366666666667
"2013",-60.28
"2014",-60.33
"2015",-60.3066666666667
"2016",-60.2833333333333
"2017",-60.2666666666667
"2018",-60.2666666666667
"2019",-60.2933333333333
"2020",-60.34
"2021",-60.3766666666667
"2022",-60.35
"2023",-60.34
"2024",-60.38
"2025",-60.3533333333333
"2026",-60.3733333333333
"2027",-60.37
"2028",-60.4333333333333
"2029",-60.4333333333333
"2030",-60.44
"2031",-60.44
"2032",-60.4766666666667
"2033",-60.4533333333333
"2034",-60.4766666666667
"2035",-60.46
"2036",-60.4733333333333
"2037",-60.4533333333333
"2038",-60.4766666666667
"2039",-60.4833333333333
"2040",-60.5066666666667
"2041",-60.4833333333333
"2042",-60.4633333333333
"2043",-60.45
"2044",-60.4633333333333
"2045",-60.4833333333333
"2046",-60.4433333333333
"2047",-60.4666666666667
"2048",-60.4366666666667
"2049",-60.4633333333333
"2050",-60.51
"2051",-60.5366666666667
"2052",-60.54
"2053",-60.5366666666667
"2054",-60.51
"2055",-60.5166666666667
"2056",-60.5066666666667
"2057",-60.5366666666667
"2058",-60.54
"2059",-60.5866666666667
"2060",-60.53
"2061",-60.5533333333333
"2062",-60.5633333333333
"2063",-60.5366666666667
"2064",-60.54
"2065",-60.5266666666667
"2066",-60.5133333333333
"2067",-60.48
"2068",-60.4566666666667
"2069",-60.4666666666667
"2070",-60.5166666666667
"2071",-60.5333333333333
"2072",-60.5733333333333
"2073",-60.5766666666667
"2074",-60.56
"2075",-60.5866666666667
"2076",-60.5766666666667
"2077",-60.6333333333333
"2078",-60.6533333333333
"2079",-60.6766666666667
"2080",-60.66
"2081",-60.67
"2082",-60.6933333333333
"2083",-60.73
"2084",-60.7533333333333
"2085",-60.7966666666667
"2086",-60.8266666666667
"2087",-60.87
"2088",-60.8733333333333
"2089",-60.92
"2090",-60.9433333333333
"2091",-60.9566666666667
"2092",-60.9533333333333
"2093",-60.97
"2094",-60.9666666666667
"2095",-60.9466666666667
"2096",-60.97
"2097",-60.9466666666667
"2098",-60.9333333333333
"2099",-60.8933333333333
"2100",-60.8733333333333
"2101",-60.8633333333333
"2102",-60.88
"2103",-60.8966666666667
"2104",-60.9366666666667
"2105",-60.94
"2106",-60.91
"2107",-60.92
"2108",-60.89
"2109",-60.85
"2110",-60.8166666666667
"2111",-60.81
"2112",-60.8566666666667
"2113",-60.8633333333333
"2114",-60.8333333333333
"2115",-60.8333333333333
"2116",-60.85
"2117",-60.8366666666667
"2118",-60.8633333333333
"2119",-60.8266666666667
"2120",-60.82
"2121",-60.81
"2122",-60.82
"2123",-60.7966666666667
"2124",-60.8233333333333
"2125",-60.8333333333333
"2126",-60.83
"2127",-60.8133333333333
"2128",-60.8066666666667
"2129",-60.7866666666667
"2130",-60.7966666666667
"2131",-60.8066666666667
"2132",-60.7833333333333
"2133",-60.7833333333333
"2134",-60.8033333333333
"2135",-60.84
"2136",-60.9133333333333
"2137",-60.9166666666667
"2138",-60.9333333333333
"2139",-60.9666666666667
"2140",-60.94
"2141",-60.9133333333333
"2142",-60.8833333333333
"2143",-60.9166666666667
"2144",-60.9233333333333
"2145",-60.9266666666667
"2146",-60.91
"2147",-60.9
"2148",-60.94
"2149",-60.95
"2150",-60.9666666666667
"2151",-60.97
"2152",-60.95
"2153",-61.01
"2154",-60.99
"2155",-60.98
"2156",-60.9466666666667
"2157",-60.91
"2158",-60.9066666666667
"2159",-60.9066666666667
"2160",-60.9166666666667
"2161",-60.9133333333333
"2162",-60.88
"2163",-60.88
"2164",-60.86
"2165",-60.86
"2166",-60.8166666666667
"2167",-60.8433333333333
"2168",-60.89
"2169",-60.8866666666667
"2170",-60.95
"2171",-60.9633333333333
"2172",-60.94
"2173",-60.9533333333333
"2174",-60.9833333333333
"2175",-60.9366666666667
"2176",-60.96
"2177",-60.97
"2178",-60.9766666666667
"2179",-60.9766666666667
"2180",-60.9766666666667
"2181",-60.9566666666667
"2182",-60.94
"2183",-60.9466666666667
"2184",-60.97
"2185",-60.96
"2186",-60.9833333333333
"2187",-61.03
"2188",-61.0533333333333
"2189",-61.04
"2190",-61.0433333333333
"2191",-61.0633333333333
"2192",-61.03
"2193",-61.0633333333333
"2194",-61.1266666666667
"2195",-61.14
"2196",-61.15
"2197",-61.1266666666667
"2198",-61.1266666666667
"2199",-61.1466666666667
"2200",-61.08
"2201",-61.03
"2202",-61.05
"2203",-61.01
"2204",-61.04
"2205",-61.05
"2206",-61.07
"2207",-61.0733333333333
"2208",-61.01
"2209",-61.0166666666667
"2210",-61.0066666666667
"2211",-61.0866666666667
"2212",-61.0333333333333
"2213",-61.0333333333333
"2214",-61.0166666666667
"2215",-61.0633333333333
"2216",-61.0033333333333
"2217",-61.0733333333333
"2218",-61.0966666666667
"2219",-61.0566666666667
"2220",-61.0533333333333
"2221",-60.9933333333333
"2222",-61.01
"2223",-60.9833333333333
"2224",-61.0133333333333
"2225",-61.0266666666667
"2226",-61.0333333333333
"2227",-61.0366666666667
"2228",-60.9833333333333
"2229",-60.9866666666667
"2230",-60.9233333333333
"2231",-60.97
"2232",-60.9666666666667
"2233",-60.95
"2234",-60.9533333333333
"2235",-60.9566666666667
"2236",-60.95
"2237",-60.9733333333333
"2238",-60.9333333333333
"2239",-60.98
"2240",-60.9633333333333
"2241",-60.92
"2242",-60.9133333333333
"2243",-60.9466666666667
"2244",-60.9366666666667
"2245",-60.9766666666667
"2246",-60.99
"2247",-61.04
"2248",-61.02
"2249",-61.0566666666667
"2250",-61.0633333333333
"2251",-61.1233333333333
"2252",-61.14
"2253",-61.1466666666667
"2254",-61.1233333333333
"2255",-61.1466666666667
"2256",-61.1333333333333
"2257",-61.2033333333333
"2258",-61.22
"2259",-61.2266666666667
"2260",-61.21
"2261",-61.2333333333333
"2262",-61.2566666666667
"2263",-61.2133333333333
"2264",-61.2133333333333
"2265",-61.2166666666667
"2266",-61.2433333333333
"2267",-61.22
"2268",-61.19
"2269",-61.1566666666667
"2270",-61.1766666666667
"2271",-61.1333333333333
"2272",-61.1333333333333
"2273",-61.0766666666667
"2274",-61.0833333333333
"2275",-61.1266666666667
"2276",-61.14
"2277",-61.1433333333333
"2278",-61.1866666666667
"2279",-61.2133333333333
"2280",-61.1766666666667
"2281",-61.17
"2282",-61.15
"2283",-61.1733333333333
"2284",-61.1466666666667
"2285",-61.1433333333333
"2286",-61.17
"2287",-61.2166666666667
"2288",-61.1733333333333
"2289",-61.1133333333333
"2290",-61.0566666666667
"2291",-61.0466666666667
"2292",-61.09
"2293",-61.0733333333333
"2294",-61.03
"2295",-61.0533333333333
"2296",-61.0433333333333
"2297",-61.0733333333333
"2298",-61.0966666666667
"2299",-61.1433333333333
"2300",-61.1433333333333
"2301",-61.19
"2302",-61.17
"2303",-61.1766666666667
"2304",-61.1733333333333
"2305",-61.1433333333333
"2306",-61.1333333333333
"2307",-61.1533333333333
"2308",-61.16
"2309",-61.1433333333333
"2310",-61.1933333333333
"2311",-61.23
"2312",-61.2033333333333
"2313",-61.15
"2314",-61.1033333333333
"2315",-61.1566666666667
"2316",-61.1533333333333
"2317",-61.1933333333333
"2318",-61.21
"2319",-61.1633333333333
"2320",-61.12
"2321",-61.14
"2322",-61.1433333333333
"2323",-61.18
"2324",-61.13
"2325",-61.11
"2326",-61.0766666666667
"2327",-61.0666666666667
"2328",-61.0266666666667
"2329",-61.0433333333333
"2330",-61.06
"2331",-61.04
"2332",-61.01
"2333",-61.0166666666667
"2334",-61.0566666666667
"2335",-61.08
